indic_nrg,unit,product,geotime,date,value
B_102010,PC,5200,EU28,2007-01-01,7.5
B_102010,PC,5200,EU28,2008-01-01,7.1
B_102010,PC,5200,EU28,2009-01-01,7.1
B_102010,PC,5200,EU28,2010-01-01,7.4
B_102010,PC,5200,EU28,2011-01-01,7.5
B_102010,PC,5200,EU28,2012-01-01,7.3
B_102010,PC,5200,EU28,2013-01-01,7.6
B_102010,PC,5200,EU28,2014-01-01,7.6
B_102010,PC,5200,EU28,2015-01-01,7.6
B_102010,PC,5200,EU28,2016-01-01,7.8
B_102010,PC,5200,FI,1990-01-01,20.1
B_102010,PC,5200,FI,1991-01-01,20.1
B_102010,PC,5200,FI,1992-01-01,20.2
B_102010,PC,5200,FI,1993-01-01,22.3
B_102010,PC,5200,FI,1994-01-01,21.8
B_102010,PC,5200,FI,1995-01-01,21.8
B_102010,PC,5200,FI,1996-01-01,24.7
B_102010,PC,5200,FI,1997-01-01,24.6
B_102010,PC,5200,FI,1998-01-01,24.8
B_102010,PC,5200,FI,1999-01-01,25.6
B_102010,PC,5200,FI,2000-01-01,28.5
B_102010,PC,5200,FI,2001-01-01,28.6
B_102010,PC,5200,FI,2002-01-01,28.7
B_102010,PC,5200,FI,2003-01-01,29.6
B_102010,PC,5200,FI,2004-01-01,29.1
B_102010,PC,5200,FI,2005-01-01,28.5
B_102010,PC,5200,FI,2006-01-01,28.7
B_102010,PC,5200,FI,2007-01-01,29.0
B_102010,PC,5200,FI,2008-01-01,29.3
B_102010,PC,5200,FI,2009-01-01,29.6
B_102010,PC,5200,FI,2010-01-01,29.9
B_102010,PC,5200,FI,2011-01-01,29.7
B_102010,PC,5200,FI,2012-01-01,30.6
B_102010,PC,5200,FI,2013-01-01,31.2
B_102010,PC,5200,FI,2014-01-01,31.0
B_102010,PC,5200,FI,2015-01-01,31.6
B_102010,PC,5200,FI,2016-01-01,31.8
B_102010,PC,5200,FR,1990-01-01,0.0
B_102010,PC,5200,FR,1991-01-01,0.0
B_102010,PC,5200,FR,1992-01-01,0.0
B_102010,PC,5200,FR,1993-01-01,0.0
B_102010,PC,5200,FR,1994-01-01,0.0
B_102010,PC,5200,FR,1995-01-01,0.0
B_102010,PC,5200,FR,1996-01-01,0.0
B_102010,PC,5200,FR,1997-01-01,0.0
B_102010,PC,5200,FR,1998-01-01,0.0
B_102010,PC,5200,FR,1999-01-01,0.0
B_102010,PC,5200,FR,2000-01-01,0.0
B_102010,PC,5200,FR,2001-01-01,0.0
B_102010,PC,5200,FR,2002-01-01,0.0
B_102010,PC,5200,FR,2003-01-01,0.0
B_102010,PC,5200,FR,2004-01-01,0.0
B_102010,PC,5200,FR,2005-01-01,0.0
B_102010,PC,5200,FR,2006-01-01,0.0
B_102010,PC,5200,FR,2007-01-01,2.8
B_102010,PC,5200,FR,2008-01-01,2.9
B_102010,PC,5200,FR,2009-01-01,2.7
B_102010,PC,5200,FR,2010-01-01,2.9
B_102010,PC,5200,FR,2011-01-01,2.7
B_102010,PC,5200,FR,2012-01-01,2.9
B_102010,PC,5200,FR,2013-01-01,2.9
B_102010,PC,5200,FR,2014-01-01,2.8
B_102010,PC,5200,FR,2015-01-01,3.0
B_102010,PC,5200,FR,2016-01-01,3.1
B_102010,PC,5200,HR,1990-01-01,7.5
B_102010,PC,5200,HR,1991-01-01,6.9
B_102010,PC,5200,HR,1992-01-01,6.4
B_102010,PC,5200,HR,1993-01-01,5.6
B_102010,PC,5200,HR,1994-01-01,5.8
B_102010,PC,5200,HR,1995-01-01,6.2
B_102010,PC,5200,HR,1996-01-01,6.4
B_102010,PC,5200,HR,1997-01-01,6.1
B_102010,PC,5200,HR,1998-01-01,5.7
B_102010,PC,5200,HR,1999-01-01,5.8
B_102010,PC,5200,HR,2000-01-01,5.6
B_102010,PC,5200,HR,2001-01-01,6.1
B_102010,PC,5200,HR,2002-01-01,5.9
B_102010,PC,5200,HR,2003-01-01,6.0
B_102010,PC,5200,HR,2004-01-01,5.8
B_102010,PC,5200,HR,2005-01-01,5.8
B_102010,PC,5200,HR,2006-01-01,5.5
B_102010,PC,5200,HR,2007-01-01,5.5
B_102010,PC,5200,HR,2008-01-01,5.6
B_102010,PC,5200,HR,2009-01-01,5.6
B_102010,PC,5200,HR,2010-01-01,5.6
B_102010,PC,5200,HR,2011-01-01,5.6
B_102010,PC,5200,HR,2012-01-01,5.4
B_102010,PC,5200,HR,2013-01-01,5.6
B_102010,PC,5200,HR,2014-01-01,5.2
B_102010,PC,5200,HR,2015-01-01,5.0
B_102010,PC,5200,HR,2016-01-01,5.0
B_102010,PC,5200,HU,1990-01-01,11.8
B_102010,PC,5200,HU,1991-01-01,11.5
B_102010,PC,5200,HU,1992-01-01,12.1
B_102010,PC,5200,HU,1993-01-01,11.3
B_102010,PC,5200,HU,1994-01-01,10.0
B_102010,PC,5200,HU,1995-01-01,12.4
B_102010,PC,5200,HU,1996-01-01,12.5
B_102010,PC,5200,HU,1997-01-01,12.3
B_102010,PC,5200,HU,1998-01-01,13.4
B_102010,PC,5200,HU,1999-01-01,12.8
B_102010,PC,5200,HU,2000-01-01,11.9
B_102010,PC,5200,HU,2001-01-01,12.4
B_102010,PC,5200,HU,2002-01-01,10.1
B_102010,PC,5200,HU,2003-01-01,9.7
B_102010,PC,5200,HU,2004-01-01,11.0
B_102010,PC,5200,HU,2005-01-01,10.1
B_102010,PC,5200,HU,2006-01-01,9.9
B_102010,PC,5200,HU,2007-01-01,10.1
B_102010,PC,5200,HU,2008-01-01,9.2
B_102010,PC,5200,HU,2009-01-01,8.5
B_102010,PC,5200,HU,2010-01-01,8.6
B_102010,PC,5200,HU,2011-01-01,8.0
B_102010,PC,5200,HU,2012-01-01,8.4
B_102010,PC,5200,HU,2013-01-01,8.4
B_102010,PC,5200,HU,2014-01-01,7.9
B_102010,PC,5200,HU,2015-01-01,7.8
B_102010,PC,5200,HU,2016-01-01,8.0
B_102010,PC,5200,IE,1990-01-01,0.0
B_102010,PC,5200,IE,1991-01-01,0.0
B_102010,PC,5200,IE,1992-01-01,0.0
B_102010,PC,5200,IE,1993-01-01,0.0
B_102010,PC,5200,IE,1994-01-01,0.0
B_102010,PC,5200,IE,1995-01-01,0.0
B_102010,PC,5200,IE,1996-01-01,0.0
B_102010,PC,5200,IE,1997-01-01,0.0
B_102010,PC,5200,IE,1998-01-01,0.0
B_102010,PC,5200,IE,1999-01-01,0.0
B_102010,PC,5200,IE,2000-01-01,0.0
B_102010,PC,5200,IE,2001-01-01,0.0
B_102010,PC,5200,IE,2002-01-01,0.0
B_102010,PC,5200,IE,2003-01-01,0.0
B_102010,PC,5200,IE,2004-01-01,0.0
B_102010,PC,5200,IE,2005-01-01,0.0
B_102010,PC,5200,IE,2006-01-01,0.0
B_102010,PC,5200,IE,2007-01-01,0.0
B_102010,PC,5200,IE,2008-01-01,0.0
B_102010,PC,5200,IE,2009-01-01,0.0
B_102010,PC,5200,IE,2010-01-01,0.0
B_102010,PC,5200,IE,2011-01-01,0.0
B_102010,PC,5200,IE,2012-01-01,0.0
B_102010,PC,5200,IE,2013-01-01,0.0
B_102010,PC,5200,IE,2014-01-01,0.0
B_102010,PC,5200,IE,2015-01-01,0.0
B_102010,PC,5200,IE,2016-01-01,0.0
B_102010,PC,5200,IS,1990-01-01,69.5
B_102010,PC,5200,IS,1991-01-01,71.2
B_102010,PC,5200,IS,1992-01-01,71.3
B_102010,PC,5200,IS,1993-01-01,71.0
B_102010,PC,5200,IS,1994-01-01,71.6
B_102010,PC,5200,IS,1995-01-01,71.6
B_102010,PC,5200,IS,1996-01-01,71.0
B_102010,PC,5200,IS,1997-01-01,71.5
B_102010,PC,5200,IS,1998-01-01,71.4
B_102010,PC,5200,IS,1999-01-01,72.3
B_102010,PC,5200,IS,2000-01-01,72.8
B_102010,PC,5200,IS,2001-01-01,73.6
B_102010,PC,5200,IS,2002-01-01,73.3
B_102010,PC,5200,IS,2003-01-01,73.8
B_102010,PC,5200,IS,2004-01-01,73.1
B_102010,PC,5200,IS,2005-01-01,73.1
B_102010,PC,5200,IS,2006-01-01,71.9
B_102010,PC,5200,IS,2007-01-01,72.1
B_102010,PC,5200,IS,2008-01-01,71.8
B_102010,PC,5200,IS,2009-01-01,71.6
B_102010,PC,5200,IS,2010-01-01,70.8
B_102010,PC,5200,IS,2011-01-01,71.8
B_102010,PC,5200,IS,2012-01-01,74.3
B_102010,PC,5200,IS,2013-01-01,78.1
B_102010,PC,5200,IS,2014-01-01,77.1
B_102010,PC,5200,IS,2015-01-01,77.9
B_102010,PC,5200,IS,2016-01-01,81.6
B_102010,PC,5200,IT,1990-01-01,0.0
B_102010,PC,5200,IT,1991-01-01,0.0
B_102010,PC,5200,IT,1992-01-01,0.0
B_102010,PC,5200,IT,1993-01-01,0.0
B_102010,PC,5200,IT,1994-01-01,0.0
B_102010,PC,5200,IT,1995-01-01,0.0
B_102010,PC,5200,IT,1996-01-01,0.0
B_102010,PC,5200,IT,1997-01-01,0.0
B_102010,PC,5200,IT,1998-01-01,0.0
B_102010,PC,5200,IT,1999-01-01,0.0
B_102010,PC,5200,IT,2000-01-01,0.0
B_102010,PC,5200,IT,2001-01-01,0.0
B_102010,PC,5200,IT,2002-01-01,0.0
B_102010,PC,5200,IT,2003-01-01,0.0
B_102010,PC,5200,IT,2004-01-01,0.5
B_102010,PC,5200,IT,2005-01-01,0.5
B_102010,PC,5200,IT,2006-01-01,0.4
B_102010,PC,5200,IT,2007-01-01,0.4
B_102010,PC,5200,IT,2008-01-01,0.1
B_102010,PC,5200,IT,2009-01-01,0.2
B_102010,PC,5200,IT,2010-01-01,0.3
B_102010,PC,5200,IT,2011-01-01,1.8
B_102010,PC,5200,IT,2012-01-01,2.0
B_102010,PC,5200,IT,2013-01-01,2.7
B_102010,PC,5200,IT,2014-01-01,2.8
B_102010,PC,5200,IT,2015-01-01,2.8
B_102010,PC,5200,IT,2016-01-01,2.9
B_102010,PC,5200,LT,1990-01-01,40.6
B_102010,PC,5200,LT,1991-01-01,38.1
B_102010,PC,5200,LT,1992-01-01,47.3
B_102010,PC,5200,LT,1993-01-01,45.0
B_102010,PC,5200,LT,1994-01-01,50.1
B_102010,PC,5200,LT,1995-01-01,49.6
B_102010,PC,5200,LT,1996-01-01,44.8
B_102010,PC,5200,LT,1997-01-01,42.4
B_102010,PC,5200,LT,1998-01-01,41.6
B_102010,PC,5200,LT,1999-01-01,38.1
B_102010,PC,5200,LT,2000-01-01,35.4
B_102010,PC,5200,LT,2001-01-01,36.4
B_102010,PC,5200,LT,2002-01-01,37.7
B_102010,PC,5200,LT,2003-01-01,37.1
B_102010,PC,5200,LT,2004-01-01,36.1
B_102010,PC,5200,LT,2005-01-01,35.2
B_102010,PC,5200,LT,2006-01-01,34.9
B_102010,PC,5200,LT,2007-01-01,33.3
B_102010,PC,5200,LT,2008-01-01,32.6
B_102010,PC,5200,LT,2009-01-01,32.9
B_102010,PC,5200,LT,2010-01-01,33.0
B_102010,PC,5200,LT,2011-01-01,31.6
B_102010,PC,5200,LT,2012-01-01,31.6
B_102010,PC,5200,LT,2013-01-01,31.5
B_102010,PC,5200,LT,2014-01-01,31.3
B_102010,PC,5200,LT,2015-01-01,31.5
B_102010,PC,5200,LT,2016-01-01,32.4
B_102010,PC,5200,LU,1990-01-01,0.0
B_102010,PC,5200,LU,1991-01-01,0.0
B_102010,PC,5200,LU,1992-01-01,0.0
B_102010,PC,5200,LU,1993-01-01,0.0
B_102010,PC,5200,LU,1994-01-01,0.0
B_102010,PC,5200,LU,1995-01-01,0.0
B_102010,PC,5200,LU,1996-01-01,0.0
B_102010,PC,5200,LU,1997-01-01,0.0
B_102010,PC,5200,LU,1998-01-01,0.0
B_102010,PC,5200,LU,1999-01-01,0.0
B_102010,PC,5200,LU,2000-01-01,0.0
B_102010,PC,5200,LU,2001-01-01,0.0
B_102010,PC,5200,LU,2002-01-01,0.0
B_102010,PC,5200,LU,2003-01-01,0.0
B_102010,PC,5200,LU,2004-01-01,0.0
B_102010,PC,5200,LU,2005-01-01,0.0
B_102010,PC,5200,LU,2006-01-01,0.0
B_102010,PC,5200,LU,2007-01-01,0.0
B_102010,PC,5200,LU,2008-01-01,0.0
B_102010,PC,5200,LU,2009-01-01,0.0
B_102010,PC,5200,LU,2010-01-01,0.0
B_102010,PC,5200,LU,2011-01-01,0.0
B_102010,PC,5200,LU,2012-01-01,0.0
B_102010,PC,5200,LU,2013-01-01,0.0
B_102010,PC,5200,LU,2014-01-01,0.0
B_102010,PC,5200,LU,2015-01-01,0.0
B_102010,PC,5200,LU,2016-01-01,0.0
B_102010,PC,5200,LV,1990-01-01,39.1
B_102010,PC,5200,LV,1991-01-01,36.1
B_102010,PC,5200,LV,1992-01-01,38.7
B_102010,PC,5200,LV,1993-01-01,39.7
B_102010,PC,5200,LV,1994-01-01,39.9
B_102010,PC,5200,LV,1995-01-01,37.6
B_102010,PC,5200,LV,1996-01-01,40.0
B_102010,PC,5200,LV,1997-01-01,38.1
B_102010,PC,5200,LV,1998-01-01,37.3
B_102010,PC,5200,LV,1999-01-01,35.4
B_102010,PC,5200,LV,2000-01-01,33.1
B_102010,PC,5200,LV,2001-01-01,32.5
B_102010,PC,5200,LV,2002-01-01,32.6
B_102010,PC,5200,LV,2003-01-01,31.8
B_102010,PC,5200,LV,2004-01-01,29.4
B_102010,PC,5200,LV,2005-01-01,29.2
B_102010,PC,5200,LV,2006-01-01,28.7
B_102010,PC,5200,LV,2007-01-01,28.4
B_102010,PC,5200,LV,2008-01-01,27.0
B_102010,PC,5200,LV,2009-01-01,25.3
B_102010,PC,5200,LV,2010-01-01,30.3
B_102010,PC,5200,LV,2011-01-01,27.7
B_102010,PC,5200,LV,2012-01-01,28.0
B_102010,PC,5200,LV,2013-01-01,29.1
B_102010,PC,5200,LV,2014-01-01,28.3
B_102010,PC,5200,LV,2015-01-01,30.5
B_102010,PC,5200,LV,2016-01-01,32.3
B_102010,PC,5200,ME,1990-01-01,
B_102010,PC,5200,ME,1991-01-01,
B_102010,PC,5200,ME,1992-01-01,
B_102010,PC,5200,ME,1993-01-01,
B_102010,PC,5200,ME,1994-01-01,
B_102010,PC,5200,ME,1995-01-01,
B_102010,PC,5200,ME,1996-01-01,
B_102010,PC,5200,ME,1997-01-01,
B_102010,PC,5200,ME,1998-01-01,
B_102010,PC,5200,ME,1999-01-01,
B_102010,PC,5200,ME,2000-01-01,
B_102010,PC,5200,ME,2001-01-01,
B_102010,PC,5200,ME,2002-01-01,
B_102010,PC,5200,ME,2003-01-01,
B_102010,PC,5200,ME,2004-01-01,
B_102010,PC,5200,ME,2005-01-01,0.0
B_102010,PC,5200,ME,2006-01-01,0.0
B_102010,PC,5200,ME,2007-01-01,0.0
B_102010,PC,5200,ME,2008-01-01,0.0
B_102010,PC,5200,ME,2009-01-01,0.0
B_102010,PC,5200,ME,2010-01-01,0.0
B_102010,PC,5200,ME,2011-01-01,0.0
B_102010,PC,5200,ME,2012-01-01,0.0
B_102010,PC,5200,ME,2013-01-01,0.0
B_102010,PC,5200,ME,2014-01-01,0.0
B_102010,PC,5200,ME,2015-01-01,0.0
B_102010,PC,5200,ME,2016-01-01,0.0
B_102010,PC,5200,MK,1990-01-01,8.3
B_102010,PC,5200,MK,1991-01-01,9.8
B_102010,PC,5200,MK,1992-01-01,6.0
B_102010,PC,5200,MK,1993-01-01,8.5
B_102010,PC,5200,MK,1994-01-01,8.6
B_102010,PC,5200,MK,1995-01-01,6.3
B_102010,PC,5200,MK,1996-01-01,5.9
B_102010,PC,5200,MK,1997-01-01,6.0
B_102010,PC,5200,MK,1998-01-01,6.7
B_102010,PC,5200,MK,1999-01-01,8.1
B_102010,PC,5200,MK,2000-01-01,6.9
B_102010,PC,5200,MK,2001-01-01,8.6
B_102010,PC,5200,MK,2002-01-01,8.9
B_102010,PC,5200,MK,2003-01-01,9.0
B_102010,PC,5200,MK,2004-01-01,8.1
B_102010,PC,5200,MK,2005-01-01,8.0
B_102010,PC,5200,MK,2006-01-01,7.7
B_102010,PC,5200,MK,2007-01-01,7.3
B_102010,PC,5200,MK,2008-01-01,6.6
B_102010,PC,5200,MK,2009-01-01,6.5
B_102010,PC,5200,MK,2010-01-01,6.3
B_102010,PC,5200,MK,2011-01-01,6.6
B_102010,PC,5200,MK,2012-01-01,6.1
B_102010,PC,5200,MK,2013-01-01,5.5
B_102010,PC,5200,MK,2014-01-01,5.2
B_102010,PC,5200,MK,2015-01-01,6.0
B_102010,PC,5200,MK,2016-01-01,6.6
B_102010,PC,5200,MT,1990-01-01,0.0
B_102010,PC,5200,MT,1991-01-01,0.0
B_102010,PC,5200,MT,1992-01-01,0.0
B_102010,PC,5200,MT,1993-01-01,0.0
B_102010,PC,5200,MT,1994-01-01,0.0
B_102010,PC,5200,MT,1995-01-01,0.0
B_102010,PC,5200,MT,1996-01-01,0.0
B_102010,PC,5200,MT,1997-01-01,0.0
B_102010,PC,5200,MT,1998-01-01,0.0
B_102010,PC,5200,MT,1999-01-01,0.0
B_102010,PC,5200,MT,2000-01-01,0.0
B_102010,PC,5200,MT,2001-01-01,0.0
B_102010,PC,5200,MT,2002-01-01,0.0
B_102010,PC,5200,MT,2003-01-01,0.0
B_102010,PC,5200,MT,2004-01-01,0.0
B_102010,PC,5200,MT,2005-01-01,0.0
B_102010,PC,5200,MT,2006-01-01,0.0
B_102010,PC,5200,MT,2007-01-01,0.0
B_102010,PC,5200,MT,2008-01-01,0.0
B_102010,PC,5200,MT,2009-01-01,0.0
B_102010,PC,5200,MT,2010-01-01,0.0
B_102010,PC,5200,MT,2011-01-01,0.0
B_102010,PC,5200,MT,2012-01-01,0.0
B_102010,PC,5200,MT,2013-01-01,0.0
B_102010,PC,5200,MT,2014-01-01,0.0
B_102010,PC,5200,MT,2015-01-01,0.0
B_102010,PC,5200,MT,2016-01-01,0.0
B_102010,PC,5200,NL,1990-01-01,1.1
B_102010,PC,5200,NL,1991-01-01,1.0
B_102010,PC,5200,NL,1992-01-01,1.3
B_102010,PC,5200,NL,1993-01-01,1.4
B_102010,PC,5200,NL,1994-01-01,1.5
B_102010,PC,5200,NL,1995-01-01,1.2
B_102010,PC,5200,NL,1996-01-01,1.4
B_102010,PC,5200,NL,1997-01-01,1.4
B_102010,PC,5200,NL,1998-01-01,1.5
B_102010,PC,5200,NL,1999-01-01,1.5
B_102010,PC,5200,NL,2000-01-01,1.6
B_102010,PC,5200,NL,2001-01-01,1.7
B_102010,PC,5200,NL,2002-01-01,1.7
B_102010,PC,5200,NL,2003-01-01,1.9
B_102010,PC,5200,NL,2004-01-01,2.0
B_102010,PC,5200,NL,2005-01-01,2.0
B_102010,PC,5200,NL,2006-01-01,1.9
B_102010,PC,5200,NL,2007-01-01,2.1
B_102010,PC,5200,NL,2008-01-01,2.1
B_102010,PC,5200,NL,2009-01-01,2.2
B_102010,PC,5200,NL,2010-01-01,2.3
B_102010,PC,5200,NL,2011-01-01,2.4
B_102010,PC,5200,NL,2012-01-01,2.7
B_102010,PC,5200,NL,2013-01-01,2.9
B_102010,PC,5200,NL,2014-01-01,2.9
B_102010,PC,5200,NL,2015-01-01,3.0
B_102010,PC,5200,NL,2016-01-01,3.0
B_102010,PC,5200,NO,1990-01-01,0.7
B_102010,PC,5200,NO,1991-01-01,0.7
B_102010,PC,5200,NO,1992-01-01,0.6
B_102010,PC,5200,NO,1993-01-01,0.8
B_102010,PC,5200,NO,1994-01-01,0.6
B_102010,PC,5200,NO,1995-01-01,0.6
B_102010,PC,5200,NO,1996-01-01,0.7
B_102010,PC,5200,NO,1997-01-01,0.6
B_102010,PC,5200,NO,1998-01-01,0.6
B_102010,PC,5200,NO,1999-01-01,0.7
B_102010,PC,5200,NO,2000-01-01,0.5
B_102010,PC,5200,NO,2001-01-01,0.7
B_102010,PC,5200,NO,2002-01-01,0.7
B_102010,PC,5200,NO,2003-01-01,0.8
B_102010,PC,5200,NO,2004-01-01,1.0
B_102010,PC,5200,NO,2005-01-01,0.9
B_102010,PC,5200,NO,2006-01-01,1.1
B_102010,PC,5200,NO,2007-01-01,1.3
B_102010,PC,5200,NO,2008-01-01,1.6
B_102010,PC,5200,NO,2009-01-01,1.6
B_102010,PC,5200,NO,2010-01-01,2.0
B_102010,PC,5200,NO,2011-01-01,1.6
B_102010,PC,5200,NO,2012-01-01,1.9
B_102010,PC,5200,NO,2013-01-01,2.1
B_102010,PC,5200,NO,2014-01-01,2.1
B_102010,PC,5200,NO,2015-01-01,2.1
B_102010,PC,5200,NO,2016-01-01,2.7
B_102010,PC,5200,PL,1990-01-01,32.5
B_102010,PC,5200,PL,1991-01-01,30.8
B_102010,PC,5200,PL,1992-01-01,31.1
B_102010,PC,5200,PL,1993-01-01,28.4
B_102010,PC,5200,PL,1994-01-01,30.0
B_102010,PC,5200,PL,1995-01-01,28.1
B_102010,PC,5200,PL,1996-01-01,28.4
B_102010,PC,5200,PL,1997-01-01,28.1
B_102010,PC,5200,PL,1998-01-01,29.8
B_102010,PC,5200,PL,1999-01-01,28.9
B_102010,PC,5200,PL,2000-01-01,28.5
B_102010,PC,5200,PL,2001-01-01,29.4
B_102010,PC,5200,PL,2002-01-01,26.6
B_102010,PC,5200,PL,2003-01-01,25.4
B_102010,PC,5200,PL,2004-01-01,24.4
B_102010,PC,5200,PL,2005-01-01,23.3
B_102010,PC,5200,PL,2006-01-01,21.6
B_102010,PC,5200,PL,2007-01-01,22.2
B_102010,PC,5200,PL,2008-01-01,21.3
B_102010,PC,5200,PL,2009-01-01,21.2
B_102010,PC,5200,PL,2010-01-01,21.2
B_102010,PC,5200,PL,2011-01-01,20.8
B_102010,PC,5200,PL,2012-01-01,20.7
B_102010,PC,5200,PL,2013-01-01,20.6
B_102010,PC,5200,PL,2014-01-01,20.6
B_102010,PC,5200,PL,2015-01-01,20.5
B_102010,PC,5200,PL,2016-01-01,19.7
B_102010,PC,5200,PT,1990-01-01,0.0
B_102010,PC,5200,PT,1991-01-01,0.0
B_102010,PC,5200,PT,1992-01-01,0.0
B_102010,PC,5200,PT,1993-01-01,0.0
B_102010,PC,5200,PT,1994-01-01,0.0
B_102010,PC,5200,PT,1995-01-01,0.0
B_102010,PC,5200,PT,1996-01-01,0.0
B_102010,PC,5200,PT,1997-01-01,0.0
B_102010,PC,5200,PT,1998-01-01,0.0
B_102010,PC,5200,PT,1999-01-01,0.0
B_102010,PC,5200,PT,2000-01-01,0.1
B_102010,PC,5200,PT,2001-01-01,0.2
B_102010,PC,5200,PT,2002-01-01,0.2
B_102010,PC,5200,PT,2003-01-01,0.2
B_102010,PC,5200,PT,2004-01-01,0.3
B_102010,PC,5200,PT,2005-01-01,0.2
B_102010,PC,5200,PT,2006-01-01,0.2
B_102010,PC,5200,PT,2007-01-01,0.2
B_102010,PC,5200,PT,2008-01-01,0.0
B_102010,PC,5200,PT,2009-01-01,0.0
B_102010,PC,5200,PT,2010-01-01,0.0
B_102010,PC,5200,PT,2011-01-01,0.0
B_102010,PC,5200,PT,2012-01-01,0.0
B_102010,PC,5200,PT,2013-01-01,0.0
B_102010,PC,5200,PT,2014-01-01,0.0
B_102010,PC,5200,PT,2015-01-01,0.0
B_102010,PC,5200,PT,2016-01-01,0.0
B_102010,PC,5200,RO,1990-01-01,58.3
B_102010,PC,5200,RO,1991-01-01,37.0
B_102010,PC,5200,RO,1992-01-01,45.1
B_102010,PC,5200,RO,1993-01-01,46.8
B_102010,PC,5200,RO,1994-01-01,47.2
B_102010,PC,5200,RO,1995-01-01,40.5
B_102010,PC,5200,RO,1996-01-01,39.5
B_102010,PC,5200,RO,1997-01-01,35.8
B_102010,PC,5200,RO,1998-01-01,36.2
B_102010,PC,5200,RO,1999-01-01,34.9
B_102010,PC,5200,RO,2000-01-01,30.9
B_102010,PC,5200,RO,2001-01-01,34.4
B_102010,PC,5200,RO,2002-01-01,28.7
B_102010,PC,5200,RO,2003-01-01,24.3
B_102010,PC,5200,RO,2004-01-01,20.0
B_102010,PC,5200,RO,2005-01-01,18.3
B_102010,PC,5200,RO,2006-01-01,17.7
B_102010,PC,5200,RO,2007-01-01,16.7
B_102010,PC,5200,RO,2008-01-01,14.9
B_102010,PC,5200,RO,2009-01-01,14.7
B_102010,PC,5200,RO,2010-01-01,14.0
B_102010,PC,5200,RO,2011-01-01,14.3
B_102010,PC,5200,RO,2012-01-01,11.9
B_102010,PC,5200,RO,2013-01-01,11.7
B_102010,PC,5200,RO,2014-01-01,10.8
B_102010,PC,5200,RO,2015-01-01,10.9
B_102010,PC,5200,RO,2016-01-01,10.8
B_102010,PC,5200,RS,1990-01-01,11.3
B_102010,PC,5200,RS,1991-01-01,10.7
B_102010,PC,5200,RS,1992-01-01,0.0
B_102010,PC,5200,RS,1993-01-01,0.0
B_102010,PC,5200,RS,1994-01-01,0.0
B_102010,PC,5200,RS,1995-01-01,0.0
B_102010,PC,5200,RS,1996-01-01,0.0
B_102010,PC,5200,RS,1997-01-01,0.0
B_102010,PC,5200,RS,1998-01-01,0.0
B_102010,PC,5200,RS,1999-01-01,0.0
B_102010,PC,5200,RS,2000-01-01,8.9
B_102010,PC,5200,RS,2001-01-01,10.4
B_102010,PC,5200,RS,2002-01-01,10.1
B_102010,PC,5200,RS,2003-01-01,10.0
B_102010,PC,5200,RS,2004-01-01,11.9
B_102010,PC,5200,RS,2005-01-01,12.6
B_102010,PC,5200,RS,2006-01-01,13.2
B_102010,PC,5200,RS,2007-01-01,11.2
B_102010,PC,5200,RS,2008-01-01,12.4
B_102010,PC,5200,RS,2009-01-01,12.2
B_102010,PC,5200,RS,2010-01-01,12.3
B_102010,PC,5200,RS,2011-01-01,13.7
B_102010,PC,5200,RS,2012-01-01,12.9
B_102010,PC,5200,RS,2013-01-01,13.2
B_102010,PC,5200,RS,2014-01-01,13.0
B_102010,PC,5200,RS,2015-01-01,14.2
B_102010,PC,5200,RS,2016-01-01,13.7
B_102010,PC,5200,SE,1990-01-01,15.9
B_102010,PC,5200,SE,1991-01-01,17.0
B_102010,PC,5200,SE,1992-01-01,23.3
B_102010,PC,5200,SE,1993-01-01,24.0
B_102010,PC,5200,SE,1994-01-01,23.9
B_102010,PC,5200,SE,1995-01-01,25.2
B_102010,PC,5200,SE,1996-01-01,26.4
B_102010,PC,5200,SE,1997-01-01,26.8
B_102010,PC,5200,SE,1998-01-01,27.9
B_102010,PC,5200,SE,1999-01-01,30.0
B_102010,PC,5200,SE,2000-01-01,28.5
B_102010,PC,5200,SE,2001-01-01,31.4
B_102010,PC,5200,SE,2002-01-01,32.3
B_102010,PC,5200,SE,2003-01-01,32.6
B_102010,PC,5200,SE,2004-01-01,34.1
B_102010,PC,5200,SE,2005-01-01,34.4
B_102010,PC,5200,SE,2006-01-01,36.1
B_102010,PC,5200,SE,2007-01-01,37.3
B_102010,PC,5200,SE,2008-01-01,37.0
B_102010,PC,5200,SE,2009-01-01,37.2
B_102010,PC,5200,SE,2010-01-01,40.2
B_102010,PC,5200,SE,2011-01-01,33.5
B_102010,PC,5200,SE,2012-01-01,34.9
B_102010,PC,5200,SE,2013-01-01,35.3
B_102010,PC,5200,SE,2014-01-01,34.9
B_102010,PC,5200,SE,2015-01-01,34.3
B_102010,PC,5200,SE,2016-01-01,34.9
B_102010,PC,5200,SI,1990-01-01,9.8
B_102010,PC,5200,SI,1991-01-01,9.0
B_102010,PC,5200,SI,1992-01-01,10.0
B_102010,PC,5200,SI,1993-01-01,9.3
B_102010,PC,5200,SI,1994-01-01,8.7
B_102010,PC,5200,SI,1995-01-01,8.0
B_102010,PC,5200,SI,1996-01-01,10.3
B_102010,PC,5200,SI,1997-01-01,10.3
B_102010,PC,5200,SI,1998-01-01,10.4
B_102010,PC,5200,SI,1999-01-01,9.8
