age,unit,sex,indic_em,geotime,date,value
Y55-64,PC_POP,T,EMP_LFS,BE,2010-01-01,37
Y55-64,PC_POP,T,EMP_LFS,BE,2011-01-01,38
Y55-64,PC_POP,T,EMP_LFS,BE,2012-01-01,39
Y55-64,PC_POP,T,EMP_LFS,BE,2013-01-01,41
Y55-64,PC_POP,T,EMP_LFS,BE,2014-01-01,42
Y55-64,PC_POP,T,EMP_LFS,BE,2015-01-01,44
Y55-64,PC_POP,T,EMP_LFS,BE,2016-01-01,45
Y55-64,PC_POP,T,EMP_LFS,BE,2017-01-01,48
Y55-64,PC_POP,T,EMP_LFS,BG,2005-01-01,34
Y55-64,PC_POP,T,EMP_LFS,BG,2006-01-01,39
Y55-64,PC_POP,T,EMP_LFS,BG,2007-01-01,42
Y55-64,PC_POP,T,EMP_LFS,BG,2008-01-01,46
Y55-64,PC_POP,T,EMP_LFS,BG,2009-01-01,46
Y55-64,PC_POP,T,EMP_LFS,BG,2010-01-01,44
Y55-64,PC_POP,T,EMP_LFS,BG,2011-01-01,44
Y55-64,PC_POP,T,EMP_LFS,BG,2012-01-01,45
Y55-64,PC_POP,T,EMP_LFS,BG,2013-01-01,47
Y55-64,PC_POP,T,EMP_LFS,BG,2014-01-01,50
Y55-64,PC_POP,T,EMP_LFS,BG,2015-01-01,53
Y55-64,PC_POP,T,EMP_LFS,BG,2016-01-01,54
Y55-64,PC_POP,T,EMP_LFS,BG,2017-01-01,58
Y55-64,PC_POP,T,EMP_LFS,CH,2005-01-01,
Y55-64,PC_POP,T,EMP_LFS,CH,2006-01-01,
Y55-64,PC_POP,T,EMP_LFS,CH,2007-01-01,
Y55-64,PC_POP,T,EMP_LFS,CH,2008-01-01,
Y55-64,PC_POP,T,EMP_LFS,CH,2009-01-01,
Y55-64,PC_POP,T,EMP_LFS,CH,2010-01-01,66
Y55-64,PC_POP,T,EMP_LFS,CH,2011-01-01,67
Y55-64,PC_POP,T,EMP_LFS,CH,2012-01-01,68
Y55-64,PC_POP,T,EMP_LFS,CH,2013-01-01,69
Y55-64,PC_POP,T,EMP_LFS,CH,2014-01-01,69
Y55-64,PC_POP,T,EMP_LFS,CH,2015-01-01,70
Y55-64,PC_POP,T,EMP_LFS,CH,2016-01-01,71
Y55-64,PC_POP,T,EMP_LFS,CH,2017-01-01,72
Y55-64,PC_POP,T,EMP_LFS,CY,2005-01-01,50
Y55-64,PC_POP,T,EMP_LFS,CY,2006-01-01,53
Y55-64,PC_POP,T,EMP_LFS,CY,2007-01-01,55
Y55-64,PC_POP,T,EMP_LFS,CY,2008-01-01,54
Y55-64,PC_POP,T,EMP_LFS,CY,2009-01-01,55
Y55-64,PC_POP,T,EMP_LFS,CY,2010-01-01,56
Y55-64,PC_POP,T,EMP_LFS,CY,2011-01-01,54
Y55-64,PC_POP,T,EMP_LFS,CY,2012-01-01,50
Y55-64,PC_POP,T,EMP_LFS,CY,2013-01-01,49
Y55-64,PC_POP,T,EMP_LFS,CY,2014-01-01,46
Y55-64,PC_POP,T,EMP_LFS,CY,2015-01-01,48
Y55-64,PC_POP,T,EMP_LFS,CY,2016-01-01,52
Y55-64,PC_POP,T,EMP_LFS,CY,2017-01-01,55
Y55-64,PC_POP,T,EMP_LFS,CZ,2005-01-01,44
Y55-64,PC_POP,T,EMP_LFS,CZ,2006-01-01,45
Y55-64,PC_POP,T,EMP_LFS,CZ,2007-01-01,46
Y55-64,PC_POP,T,EMP_LFS,CZ,2008-01-01,47
Y55-64,PC_POP,T,EMP_LFS,CZ,2009-01-01,46
Y55-64,PC_POP,T,EMP_LFS,CZ,2010-01-01,46
Y55-64,PC_POP,T,EMP_LFS,CZ,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,CZ,2012-01-01,49
Y55-64,PC_POP,T,EMP_LFS,CZ,2013-01-01,51
Y55-64,PC_POP,T,EMP_LFS,CZ,2014-01-01,54
Y55-64,PC_POP,T,EMP_LFS,CZ,2015-01-01,55
Y55-64,PC_POP,T,EMP_LFS,CZ,2016-01-01,58
Y55-64,PC_POP,T,EMP_LFS,CZ,2017-01-01,62
Y55-64,PC_POP,T,EMP_LFS,DE,2005-01-01,45
Y55-64,PC_POP,T,EMP_LFS,DE,2006-01-01,48
Y55-64,PC_POP,T,EMP_LFS,DE,2007-01-01,51
Y55-64,PC_POP,T,EMP_LFS,DE,2008-01-01,53
Y55-64,PC_POP,T,EMP_LFS,DE,2009-01-01,56
Y55-64,PC_POP,T,EMP_LFS,DE,2010-01-01,57
Y55-64,PC_POP,T,EMP_LFS,DE,2011-01-01,60
Y55-64,PC_POP,T,EMP_LFS,DE,2012-01-01,61
Y55-64,PC_POP,T,EMP_LFS,DE,2013-01-01,63
Y55-64,PC_POP,T,EMP_LFS,DE,2014-01-01,65
Y55-64,PC_POP,T,EMP_LFS,DE,2015-01-01,66
Y55-64,PC_POP,T,EMP_LFS,DE,2016-01-01,68
Y55-64,PC_POP,T,EMP_LFS,DE,2017-01-01,70
Y55-64,PC_POP,T,EMP_LFS,DK,2005-01-01,59
Y55-64,PC_POP,T,EMP_LFS,DK,2006-01-01,60
Y55-64,PC_POP,T,EMP_LFS,DK,2007-01-01,58
Y55-64,PC_POP,T,EMP_LFS,DK,2008-01-01,58
Y55-64,PC_POP,T,EMP_LFS,DK,2009-01-01,58
Y55-64,PC_POP,T,EMP_LFS,DK,2010-01-01,58
Y55-64,PC_POP,T,EMP_LFS,DK,2011-01-01,59
Y55-64,PC_POP,T,EMP_LFS,DK,2012-01-01,60
Y55-64,PC_POP,T,EMP_LFS,DK,2013-01-01,61
Y55-64,PC_POP,T,EMP_LFS,DK,2014-01-01,63
Y55-64,PC_POP,T,EMP_LFS,DK,2015-01-01,64
Y55-64,PC_POP,T,EMP_LFS,DK,2016-01-01,67
Y55-64,PC_POP,T,EMP_LFS,DK,2017-01-01,68
Y55-64,PC_POP,T,EMP_LFS,EA18,2005-01-01,40
Y55-64,PC_POP,T,EMP_LFS,EA18,2006-01-01,41
Y55-64,PC_POP,T,EMP_LFS,EA18,2007-01-01,43
Y55-64,PC_POP,T,EMP_LFS,EA18,2008-01-01,44
Y55-64,PC_POP,T,EMP_LFS,EA18,2009-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EA18,2010-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EA18,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,EA18,2012-01-01,48
Y55-64,PC_POP,T,EMP_LFS,EA18,2013-01-01,49
Y55-64,PC_POP,T,EMP_LFS,EA18,2014-01-01,51
Y55-64,PC_POP,T,EMP_LFS,EA18,2015-01-01,53
Y55-64,PC_POP,T,EMP_LFS,EA18,2016-01-01,55
Y55-64,PC_POP,T,EMP_LFS,EA18,2017-01-01,57
Y55-64,PC_POP,T,EMP_LFS,EA19,2005-01-01,40
Y55-64,PC_POP,T,EMP_LFS,EA19,2006-01-01,41
Y55-64,PC_POP,T,EMP_LFS,EA19,2007-01-01,43
Y55-64,PC_POP,T,EMP_LFS,EA19,2008-01-01,44
Y55-64,PC_POP,T,EMP_LFS,EA19,2009-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EA19,2010-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EA19,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,EA19,2012-01-01,48
Y55-64,PC_POP,T,EMP_LFS,EA19,2013-01-01,50
Y55-64,PC_POP,T,EMP_LFS,EA19,2014-01-01,51
Y55-64,PC_POP,T,EMP_LFS,EA19,2015-01-01,53
Y55-64,PC_POP,T,EMP_LFS,EA19,2016-01-01,55
Y55-64,PC_POP,T,EMP_LFS,EA19,2017-01-01,57
Y55-64,PC_POP,T,EMP_LFS,EE,2005-01-01,55
Y55-64,PC_POP,T,EMP_LFS,EE,2006-01-01,58
Y55-64,PC_POP,T,EMP_LFS,EE,2007-01-01,59
Y55-64,PC_POP,T,EMP_LFS,EE,2008-01-01,62
Y55-64,PC_POP,T,EMP_LFS,EE,2009-01-01,60
Y55-64,PC_POP,T,EMP_LFS,EE,2010-01-01,53
Y55-64,PC_POP,T,EMP_LFS,EE,2011-01-01,57
Y55-64,PC_POP,T,EMP_LFS,EE,2012-01-01,60
Y55-64,PC_POP,T,EMP_LFS,EE,2013-01-01,62
Y55-64,PC_POP,T,EMP_LFS,EE,2014-01-01,64
Y55-64,PC_POP,T,EMP_LFS,EE,2015-01-01,64
Y55-64,PC_POP,T,EMP_LFS,EE,2016-01-01,65
Y55-64,PC_POP,T,EMP_LFS,EE,2017-01-01,68
Y55-64,PC_POP,T,EMP_LFS,EL,2005-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EL,2006-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EL,2007-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EL,2008-01-01,43
Y55-64,PC_POP,T,EMP_LFS,EL,2009-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EL,2010-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EL,2011-01-01,39
Y55-64,PC_POP,T,EMP_LFS,EL,2012-01-01,36
Y55-64,PC_POP,T,EMP_LFS,EL,2013-01-01,35
Y55-64,PC_POP,T,EMP_LFS,EL,2014-01-01,34
Y55-64,PC_POP,T,EMP_LFS,EL,2015-01-01,34
Y55-64,PC_POP,T,EMP_LFS,EL,2016-01-01,36
Y55-64,PC_POP,T,EMP_LFS,EL,2017-01-01,38
Y55-64,PC_POP,T,EMP_LFS,ES,2005-01-01,43
Y55-64,PC_POP,T,EMP_LFS,ES,2006-01-01,44
Y55-64,PC_POP,T,EMP_LFS,ES,2007-01-01,44
Y55-64,PC_POP,T,EMP_LFS,ES,2008-01-01,45
Y55-64,PC_POP,T,EMP_LFS,ES,2009-01-01,44
Y55-64,PC_POP,T,EMP_LFS,ES,2010-01-01,43
Y55-64,PC_POP,T,EMP_LFS,ES,2011-01-01,44
Y55-64,PC_POP,T,EMP_LFS,ES,2012-01-01,43
Y55-64,PC_POP,T,EMP_LFS,ES,2013-01-01,43
Y55-64,PC_POP,T,EMP_LFS,ES,2014-01-01,44
Y55-64,PC_POP,T,EMP_LFS,ES,2015-01-01,46
Y55-64,PC_POP,T,EMP_LFS,ES,2016-01-01,49
Y55-64,PC_POP,T,EMP_LFS,ES,2017-01-01,50
Y55-64,PC_POP,T,EMP_LFS,EU27,2005-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EU27,2006-01-01,43
Y55-64,PC_POP,T,EMP_LFS,EU27,2007-01-01,44
Y55-64,PC_POP,T,EMP_LFS,EU27,2008-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EU27,2009-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EU27,2010-01-01,46
Y55-64,PC_POP,T,EMP_LFS,EU27,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,EU27,2012-01-01,48
Y55-64,PC_POP,T,EMP_LFS,EU27,2013-01-01,50
Y55-64,PC_POP,T,EMP_LFS,EU27,2014-01-01,51
Y55-64,PC_POP,T,EMP_LFS,EU27,2015-01-01,53
Y55-64,PC_POP,T,EMP_LFS,EU27,2016-01-01,55
Y55-64,PC_POP,T,EMP_LFS,EU27,2017-01-01,57
Y55-64,PC_POP,T,EMP_LFS,EU28,2005-01-01,42
Y55-64,PC_POP,T,EMP_LFS,EU28,2006-01-01,43
Y55-64,PC_POP,T,EMP_LFS,EU28,2007-01-01,44
Y55-64,PC_POP,T,EMP_LFS,EU28,2008-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EU28,2009-01-01,45
Y55-64,PC_POP,T,EMP_LFS,EU28,2010-01-01,46
Y55-64,PC_POP,T,EMP_LFS,EU28,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,EU28,2012-01-01,48
Y55-64,PC_POP,T,EMP_LFS,EU28,2013-01-01,50
Y55-64,PC_POP,T,EMP_LFS,EU28,2014-01-01,51
Y55-64,PC_POP,T,EMP_LFS,EU28,2015-01-01,53
Y55-64,PC_POP,T,EMP_LFS,EU28,2016-01-01,55
Y55-64,PC_POP,T,EMP_LFS,EU28,2017-01-01,57
Y55-64,PC_POP,T,EMP_LFS,FI,2005-01-01,52
Y55-64,PC_POP,T,EMP_LFS,FI,2006-01-01,54
Y55-64,PC_POP,T,EMP_LFS,FI,2007-01-01,55
Y55-64,PC_POP,T,EMP_LFS,FI,2008-01-01,56
Y55-64,PC_POP,T,EMP_LFS,FI,2009-01-01,55
Y55-64,PC_POP,T,EMP_LFS,FI,2010-01-01,56
Y55-64,PC_POP,T,EMP_LFS,FI,2011-01-01,57
Y55-64,PC_POP,T,EMP_LFS,FI,2012-01-01,58
Y55-64,PC_POP,T,EMP_LFS,FI,2013-01-01,58
Y55-64,PC_POP,T,EMP_LFS,FI,2014-01-01,59
Y55-64,PC_POP,T,EMP_LFS,FI,2015-01-01,60
Y55-64,PC_POP,T,EMP_LFS,FI,2016-01-01,61
Y55-64,PC_POP,T,EMP_LFS,FI,2017-01-01,62
Y55-64,PC_POP,T,EMP_LFS,FR,2005-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2006-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2007-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2008-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2009-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2010-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2011-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2012-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2013-01-01,
Y55-64,PC_POP,T,EMP_LFS,FR,2014-01-01,46
Y55-64,PC_POP,T,EMP_LFS,FR,2015-01-01,48
Y55-64,PC_POP,T,EMP_LFS,FR,2016-01-01,49
Y55-64,PC_POP,T,EMP_LFS,FR,2017-01-01,51
Y55-64,PC_POP,T,EMP_LFS,FX,2005-01-01,38
Y55-64,PC_POP,T,EMP_LFS,FX,2006-01-01,38
Y55-64,PC_POP,T,EMP_LFS,FX,2007-01-01,38
Y55-64,PC_POP,T,EMP_LFS,FX,2008-01-01,38
Y55-64,PC_POP,T,EMP_LFS,FX,2009-01-01,38
Y55-64,PC_POP,T,EMP_LFS,FX,2010-01-01,39
Y55-64,PC_POP,T,EMP_LFS,FX,2011-01-01,41
Y55-64,PC_POP,T,EMP_LFS,FX,2012-01-01,44
Y55-64,PC_POP,T,EMP_LFS,FX,2013-01-01,45
Y55-64,PC_POP,T,EMP_LFS,FX,2014-01-01,47
Y55-64,PC_POP,T,EMP_LFS,FX,2015-01-01,48
Y55-64,PC_POP,T,EMP_LFS,FX,2016-01-01,49
Y55-64,PC_POP,T,EMP_LFS,FX,2017-01-01,51
Y55-64,PC_POP,T,EMP_LFS,HR,2005-01-01,32
Y55-64,PC_POP,T,EMP_LFS,HR,2006-01-01,34
Y55-64,PC_POP,T,EMP_LFS,HR,2007-01-01,36
Y55-64,PC_POP,T,EMP_LFS,HR,2008-01-01,37
Y55-64,PC_POP,T,EMP_LFS,HR,2009-01-01,39
Y55-64,PC_POP,T,EMP_LFS,HR,2010-01-01,39
Y55-64,PC_POP,T,EMP_LFS,HR,2011-01-01,38
Y55-64,PC_POP,T,EMP_LFS,HR,2012-01-01,37
Y55-64,PC_POP,T,EMP_LFS,HR,2013-01-01,37
Y55-64,PC_POP,T,EMP_LFS,HR,2014-01-01,36
Y55-64,PC_POP,T,EMP_LFS,HR,2015-01-01,39
Y55-64,PC_POP,T,EMP_LFS,HR,2016-01-01,38
Y55-64,PC_POP,T,EMP_LFS,HR,2017-01-01,40
Y55-64,PC_POP,T,EMP_LFS,HU,2005-01-01,33
Y55-64,PC_POP,T,EMP_LFS,HU,2006-01-01,33
Y55-64,PC_POP,T,EMP_LFS,HU,2007-01-01,32
Y55-64,PC_POP,T,EMP_LFS,HU,2008-01-01,30
Y55-64,PC_POP,T,EMP_LFS,HU,2009-01-01,31
Y55-64,PC_POP,T,EMP_LFS,HU,2010-01-01,33
Y55-64,PC_POP,T,EMP_LFS,HU,2011-01-01,35
Y55-64,PC_POP,T,EMP_LFS,HU,2012-01-01,36
Y55-64,PC_POP,T,EMP_LFS,HU,2013-01-01,37
Y55-64,PC_POP,T,EMP_LFS,HU,2014-01-01,41
Y55-64,PC_POP,T,EMP_LFS,HU,2015-01-01,45
Y55-64,PC_POP,T,EMP_LFS,HU,2016-01-01,49
Y55-64,PC_POP,T,EMP_LFS,HU,2017-01-01,51
Y55-64,PC_POP,T,EMP_LFS,IE,2005-01-01,51
Y55-64,PC_POP,T,EMP_LFS,IE,2006-01-01,53
Y55-64,PC_POP,T,EMP_LFS,IE,2007-01-01,53
Y55-64,PC_POP,T,EMP_LFS,IE,2008-01-01,53
Y55-64,PC_POP,T,EMP_LFS,IE,2009-01-01,51
Y55-64,PC_POP,T,EMP_LFS,IE,2010-01-01,50
Y55-64,PC_POP,T,EMP_LFS,IE,2011-01-01,50
Y55-64,PC_POP,T,EMP_LFS,IE,2012-01-01,49
Y55-64,PC_POP,T,EMP_LFS,IE,2013-01-01,51
Y55-64,PC_POP,T,EMP_LFS,IE,2014-01-01,52
Y55-64,PC_POP,T,EMP_LFS,IE,2015-01-01,55
Y55-64,PC_POP,T,EMP_LFS,IE,2016-01-01,56
Y55-64,PC_POP,T,EMP_LFS,IE,2017-01-01,58
Y55-64,PC_POP,T,EMP_LFS,IS,2005-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2006-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2007-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2008-01-01,82
Y55-64,PC_POP,T,EMP_LFS,IS,2009-01-01,80
Y55-64,PC_POP,T,EMP_LFS,IS,2010-01-01,79
Y55-64,PC_POP,T,EMP_LFS,IS,2011-01-01,79
Y55-64,PC_POP,T,EMP_LFS,IS,2012-01-01,79
Y55-64,PC_POP,T,EMP_LFS,IS,2013-01-01,81
Y55-64,PC_POP,T,EMP_LFS,IS,2014-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2015-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2016-01-01,84
Y55-64,PC_POP,T,EMP_LFS,IS,2017-01-01,83
Y55-64,PC_POP,T,EMP_LFS,IT,2005-01-01,31
Y55-64,PC_POP,T,EMP_LFS,IT,2006-01-01,32
Y55-64,PC_POP,T,EMP_LFS,IT,2007-01-01,33
Y55-64,PC_POP,T,EMP_LFS,IT,2008-01-01,34
Y55-64,PC_POP,T,EMP_LFS,IT,2009-01-01,35
Y55-64,PC_POP,T,EMP_LFS,IT,2010-01-01,36
Y55-64,PC_POP,T,EMP_LFS,IT,2011-01-01,37
Y55-64,PC_POP,T,EMP_LFS,IT,2012-01-01,40
Y55-64,PC_POP,T,EMP_LFS,IT,2013-01-01,42
Y55-64,PC_POP,T,EMP_LFS,IT,2014-01-01,46
Y55-64,PC_POP,T,EMP_LFS,IT,2015-01-01,48
Y55-64,PC_POP,T,EMP_LFS,IT,2016-01-01,50
Y55-64,PC_POP,T,EMP_LFS,IT,2017-01-01,52
Y55-64,PC_POP,T,EMP_LFS,LT,2005-01-01,49
Y55-64,PC_POP,T,EMP_LFS,LT,2006-01-01,49
Y55-64,PC_POP,T,EMP_LFS,LT,2007-01-01,53
Y55-64,PC_POP,T,EMP_LFS,LT,2008-01-01,53
Y55-64,PC_POP,T,EMP_LFS,LT,2009-01-01,51
Y55-64,PC_POP,T,EMP_LFS,LT,2010-01-01,48
Y55-64,PC_POP,T,EMP_LFS,LT,2011-01-01,50
Y55-64,PC_POP,T,EMP_LFS,LT,2012-01-01,51
Y55-64,PC_POP,T,EMP_LFS,LT,2013-01-01,53
Y55-64,PC_POP,T,EMP_LFS,LT,2014-01-01,56
Y55-64,PC_POP,T,EMP_LFS,LT,2015-01-01,60
Y55-64,PC_POP,T,EMP_LFS,LT,2016-01-01,64
Y55-64,PC_POP,T,EMP_LFS,LT,2017-01-01,66
Y55-64,PC_POP,T,EMP_LFS,LU,2005-01-01,31
Y55-64,PC_POP,T,EMP_LFS,LU,2006-01-01,33
Y55-64,PC_POP,T,EMP_LFS,LU,2007-01-01,32
Y55-64,PC_POP,T,EMP_LFS,LU,2008-01-01,34
Y55-64,PC_POP,T,EMP_LFS,LU,2009-01-01,38
Y55-64,PC_POP,T,EMP_LFS,LU,2010-01-01,39
Y55-64,PC_POP,T,EMP_LFS,LU,2011-01-01,39
Y55-64,PC_POP,T,EMP_LFS,LU,2012-01-01,41
Y55-64,PC_POP,T,EMP_LFS,LU,2013-01-01,40
Y55-64,PC_POP,T,EMP_LFS,LU,2014-01-01,42
Y55-64,PC_POP,T,EMP_LFS,LU,2015-01-01,38
Y55-64,PC_POP,T,EMP_LFS,LU,2016-01-01,39
Y55-64,PC_POP,T,EMP_LFS,LU,2017-01-01,39
Y55-64,PC_POP,T,EMP_LFS,LV,2005-01-01,48
Y55-64,PC_POP,T,EMP_LFS,LV,2006-01-01,53
Y55-64,PC_POP,T,EMP_LFS,LV,2007-01-01,58
Y55-64,PC_POP,T,EMP_LFS,LV,2008-01-01,59
Y55-64,PC_POP,T,EMP_LFS,LV,2009-01-01,52
Y55-64,PC_POP,T,EMP_LFS,LV,2010-01-01,47
Y55-64,PC_POP,T,EMP_LFS,LV,2011-01-01,50
Y55-64,PC_POP,T,EMP_LFS,LV,2012-01-01,52
Y55-64,PC_POP,T,EMP_LFS,LV,2013-01-01,54
Y55-64,PC_POP,T,EMP_LFS,LV,2014-01-01,56
Y55-64,PC_POP,T,EMP_LFS,LV,2015-01-01,59
Y55-64,PC_POP,T,EMP_LFS,LV,2016-01-01,61
Y55-64,PC_POP,T,EMP_LFS,LV,2017-01-01,62
Y55-64,PC_POP,T,EMP_LFS,ME,2005-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2006-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2007-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2008-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2009-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2010-01-01,
Y55-64,PC_POP,T,EMP_LFS,ME,2011-01-01,33
Y55-64,PC_POP,T,EMP_LFS,ME,2012-01-01,36
Y55-64,PC_POP,T,EMP_LFS,ME,2013-01-01,36
Y55-64,PC_POP,T,EMP_LFS,ME,2014-01-01,38
Y55-64,PC_POP,T,EMP_LFS,ME,2015-01-01,40
Y55-64,PC_POP,T,EMP_LFS,ME,2016-01-01,41
Y55-64,PC_POP,T,EMP_LFS,ME,2017-01-01,43
Y55-64,PC_POP,T,EMP_LFS,MK,2005-01-01,
Y55-64,PC_POP,T,EMP_LFS,MK,2006-01-01,27
Y55-64,PC_POP,T,EMP_LFS,MK,2007-01-01,28
Y55-64,PC_POP,T,EMP_LFS,MK,2008-01-01,31
Y55-64,PC_POP,T,EMP_LFS,MK,2009-01-01,34
Y55-64,PC_POP,T,EMP_LFS,MK,2010-01-01,34
Y55-64,PC_POP,T,EMP_LFS,MK,2011-01-01,35
Y55-64,PC_POP,T,EMP_LFS,MK,2012-01-01,35
Y55-64,PC_POP,T,EMP_LFS,MK,2013-01-01,37
Y55-64,PC_POP,T,EMP_LFS,MK,2014-01-01,38
Y55-64,PC_POP,T,EMP_LFS,MK,2015-01-01,40
Y55-64,PC_POP,T,EMP_LFS,MK,2016-01-01,40
Y55-64,PC_POP,T,EMP_LFS,MK,2017-01-01,41
Y55-64,PC_POP,T,EMP_LFS,MT,2005-01-01,31
Y55-64,PC_POP,T,EMP_LFS,MT,2006-01-01,30
Y55-64,PC_POP,T,EMP_LFS,MT,2007-01-01,29
Y55-64,PC_POP,T,EMP_LFS,MT,2008-01-01,30
Y55-64,PC_POP,T,EMP_LFS,MT,2009-01-01,29
Y55-64,PC_POP,T,EMP_LFS,MT,2010-01-01,31
Y55-64,PC_POP,T,EMP_LFS,MT,2011-01-01,33
Y55-64,PC_POP,T,EMP_LFS,MT,2012-01-01,34
Y55-64,PC_POP,T,EMP_LFS,MT,2013-01-01,37
Y55-64,PC_POP,T,EMP_LFS,MT,2014-01-01,39
Y55-64,PC_POP,T,EMP_LFS,MT,2015-01-01,42
Y55-64,PC_POP,T,EMP_LFS,MT,2016-01-01,45
Y55-64,PC_POP,T,EMP_LFS,MT,2017-01-01,47
Y55-64,PC_POP,T,EMP_LFS,NL,2005-01-01,46
Y55-64,PC_POP,T,EMP_LFS,NL,2006-01-01,47
Y55-64,PC_POP,T,EMP_LFS,NL,2007-01-01,50
Y55-64,PC_POP,T,EMP_LFS,NL,2008-01-01,53
Y55-64,PC_POP,T,EMP_LFS,NL,2009-01-01,55
Y55-64,PC_POP,T,EMP_LFS,NL,2010-01-01,53
Y55-64,PC_POP,T,EMP_LFS,NL,2011-01-01,55
Y55-64,PC_POP,T,EMP_LFS,NL,2012-01-01,57
Y55-64,PC_POP,T,EMP_LFS,NL,2013-01-01,59
Y55-64,PC_POP,T,EMP_LFS,NL,2014-01-01,59
Y55-64,PC_POP,T,EMP_LFS,NL,2015-01-01,61
Y55-64,PC_POP,T,EMP_LFS,NL,2016-01-01,63
Y55-64,PC_POP,T,EMP_LFS,NL,2017-01-01,65
Y55-64,PC_POP,T,EMP_LFS,NO,2005-01-01,65
Y55-64,PC_POP,T,EMP_LFS,NO,2006-01-01,67
Y55-64,PC_POP,T,EMP_LFS,NO,2007-01-01,69
Y55-64,PC_POP,T,EMP_LFS,NO,2008-01-01,69
Y55-64,PC_POP,T,EMP_LFS,NO,2009-01-01,68
Y55-64,PC_POP,T,EMP_LFS,NO,2010-01-01,68
Y55-64,PC_POP,T,EMP_LFS,NO,2011-01-01,69
Y55-64,PC_POP,T,EMP_LFS,NO,2012-01-01,70
Y55-64,PC_POP,T,EMP_LFS,NO,2013-01-01,71
Y55-64,PC_POP,T,EMP_LFS,NO,2014-01-01,72
Y55-64,PC_POP,T,EMP_LFS,NO,2015-01-01,72
Y55-64,PC_POP,T,EMP_LFS,NO,2016-01-01,72
Y55-64,PC_POP,T,EMP_LFS,NO,2017-01-01,71
Y55-64,PC_POP,T,EMP_LFS,PL,2005-01-01,27
Y55-64,PC_POP,T,EMP_LFS,PL,2006-01-01,28
Y55-64,PC_POP,T,EMP_LFS,PL,2007-01-01,29
Y55-64,PC_POP,T,EMP_LFS,PL,2008-01-01,31
Y55-64,PC_POP,T,EMP_LFS,PL,2009-01-01,32
Y55-64,PC_POP,T,EMP_LFS,PL,2010-01-01,34
Y55-64,PC_POP,T,EMP_LFS,PL,2011-01-01,36
Y55-64,PC_POP,T,EMP_LFS,PL,2012-01-01,38
Y55-64,PC_POP,T,EMP_LFS,PL,2013-01-01,40
Y55-64,PC_POP,T,EMP_LFS,PL,2014-01-01,42
Y55-64,PC_POP,T,EMP_LFS,PL,2015-01-01,44
Y55-64,PC_POP,T,EMP_LFS,PL,2016-01-01,46
Y55-64,PC_POP,T,EMP_LFS,PL,2017-01-01,48
Y55-64,PC_POP,T,EMP_LFS,PT,2005-01-01,50
Y55-64,PC_POP,T,EMP_LFS,PT,2006-01-01,50
Y55-64,PC_POP,T,EMP_LFS,PT,2007-01-01,51
Y55-64,PC_POP,T,EMP_LFS,PT,2008-01-01,50
Y55-64,PC_POP,T,EMP_LFS,PT,2009-01-01,49
Y55-64,PC_POP,T,EMP_LFS,PT,2010-01-01,49
Y55-64,PC_POP,T,EMP_LFS,PT,2011-01-01,47
Y55-64,PC_POP,T,EMP_LFS,PT,2012-01-01,46
Y55-64,PC_POP,T,EMP_LFS,PT,2013-01-01,46
Y55-64,PC_POP,T,EMP_LFS,PT,2014-01-01,47
Y55-64,PC_POP,T,EMP_LFS,PT,2015-01-01,49
